state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",,23.163174,79.973061,SO2,5,28,11
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",,23.163174,79.973061,CO,8,26,11
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",,23.142888,79.916147,NO2,17,136,54
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",,23.142888,79.916147,CO,28,111,39
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",,26.259242,78.216432,PM2.5,47,318,156
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",,26.259242,78.216432,NO2,3,71,29
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,OZONE,7,128,108
Madhya Pradesh,Indore,"Airport Area, Indore - IMC",,22.7289,75.8076,SO2,16,17,16
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,SO2,8,21,12
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,PM2.5,32,189,71
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",,12.733409,77.298051,CO,14,36,25
Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",,13.94,75.555917,NH3,2,2,2
Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",,13.94,75.555917,SO2,4,9,6
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,NO2,18,18,18
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,PM2.5,30,56,42
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,PM10,56,94,73
Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",,15.411456,75.638133,NO2,7,29,15
Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",,15.411456,75.638133,SO2,17,21,18
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,17.336318,76.847397,NO2,10,21,15
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,17.336318,76.847397,CO,38,58,45
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,17.336318,76.847397,OZONE,1,52,18
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",,8.5637,76.8865,PM10,68,81,74
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",,8.5637,76.8865,SO2,1,10,6
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",,8.5149093,76.9435879,NO2,4,12,8
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",,10.5324,76.2159,NO2,9,10,9
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,NH3,1,1,1
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,CO,8,88,68
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,OZONE,12,28,22
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,CO,14,62,20
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",,23.264759,77.381568,NH3,3,6,4
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",,23.81748678,79.446246,SO2,4,19,17
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,OZONE,2,143,101
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,CO,16,56,30
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,OZONE,4,84,70
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,SO2,27,66,36
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,OZONE,50,70,62
Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,CO,24,33,25
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,PM2.5,46,129,86
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,PM10,75,128,102
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,NH3,4,34,13
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,SO2,4,11,6
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,CO,8,59,13
Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,PM10,55,103,71
Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,NH3,1,9,6
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,OZONE,2,99,86
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,SO2,30,84,44
Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,PM2.5,32,64,46
Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,NH3,3,5,4
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,NO2,25,149,69
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,NH3,4,12,6
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,CO,32,124,44
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,PM10,54,109,81
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,CO,38,81,44
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,NH3,2,5,4
Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",,19.192056,72.9585188,OZONE,51,109,80
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,PM2.5,36,71,49
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,PM10,29,70,45
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,NH3,2,8,5
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,NO2,23,71,37
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,CO,10,36,10
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,NO2,28,34,33
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,NH3,1,1,1
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,PM2.5,65,292,162
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,OZONE,1,126,105
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,PM2.5,60,308,95
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,NO2,4,63,21
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,SO2,12,89,28
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",,23.838586,78.759431,OZONE,35,78,69
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,PM10,21,82,55
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,NO2,75,75,75
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,CO,12,29,15
Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",,20.939198,77.765701,CO,31,94,41
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,PM2.5,41,103,68
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,NH3,2,3,3
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,OZONE,1,147,115
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,NO2,28,65,41
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,OZONE,4,91,63
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,NH3,3,8,4
Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,OZONE,27,46,34
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",,19.23241,72.86895,CO,12,50,33
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,PM2.5,26,121,58
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,NO2,25,28,27
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,NH3,4,4,4
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,CO,42,72,44
Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,PM10,57,107,84
Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,OZONE,6,12,8
Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,NH3,4,5,5
Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,SO2,4,10,7
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,PM10,12,133,107
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,NH3,2,31,6
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,OZONE,13,167,130
Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,PM10,98,166,131
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,CO,4,18,7
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,OZONE,28,29,28
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,OZONE,59,96,79
Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,NH3,4,6,4
Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,CO,18,29,22
Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,OZONE,63,105,77
Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,CO,16,32,22
Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,OZONE,75,82,79
Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,PM2.5,53,142,76
Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,SO2,1,21,6
Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,CO,56,82,69
Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,CO,8,36,22
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,PM10,121,161,135
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,NO2,3,10,7
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,NH3,5,12,9
Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,CO,6,106,13
Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,PM2.5,56,307,107
Maharashtra,Pune,"Hadapsar, Pune - IITM",,18.501793,73.927532,PM10,99,180,130
Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,PM10,106,178,148
Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,NO2,27,93,64
Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,NH3,3,5,4
Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,OZONE,8,109,98
Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,PM10,68,318,140
Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,PM10,86,176,131
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",,19.047,72.8746,PM2.5,72,135,92
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",,19.047,72.8746,NO2,100,130,114
Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,CO,28,126,48
Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,SO2,15,118,44
Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,OZONE,1,89,58
Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,PM2.5,55,320,169
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,SO2,2,2,2
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,CO,3,3,3
Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,NO2,2,4,3
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,PM2.5,50,191,87
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,NO2,42,54,51
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,SO2,6,10,8
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM2.5,30,85,53
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM10,42,115,75
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,NO2,46,102,74
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,OZONE,12,60,56
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NO2,8,119,35
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NH3,3,11,6
Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,OZONE,1,74,56
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,SO2,5,12,8
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,OZONE,16,52,47
Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,NO2,11,53,26
Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,PM2.5,43,137,74
Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,OZONE,13,145,117
Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,PM2.5,42,197,88
Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,NH3,3,4,4
Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,PM10,28,107,63
Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,NO2,13,37,22
Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,OZONE,5,110,95
Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,PM2.5,27,73,52
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,NO2,10,11,10
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,OZONE,2,105,79
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,NH3,1,3,2
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,SO2,2,50,8
Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,PM10,91,181,114
Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,NO2,17,91,51
Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,CO,6,47,21
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,CO,5,44,12
Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,PM2.5,28,276,91
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,PM10,43,102,72
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,CO,9,33,14
Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,PM10,91,118,95
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,PM2.5,26,137,72
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,PM10,31,128,83
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,CO,56,102,75
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,OZONE,45,51,49
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,PM10,48,189,91
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,NO2,7,113,33
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,SO2,7,29,13
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,PM2.5,26,212,83
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,SO2,12,80,36
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,OZONE,2,102,90
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,PM2.5,64,310,170
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,SO2,2,48,18
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,SO2,5,17,8
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,PM2.5,27,351,96
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,NO2,7,113,47
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,CO,23,122,64
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,NO2,8,39,18
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,SO2,5,11,9
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,NH3,4,8,7
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,CO,16,102,36
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM2.5,14,127,56
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM10,46,138,89
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,CO,20,64,29
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,PM10,53,157,104
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,SO2,1,6,4
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,PM10,56,159,99
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,NO2,21,132,66
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,NH3,4,18,9
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,PM2.5,28,333,171
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,NO2,10,141,60
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,NH3,3,115,42
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,SO2,26,32,28
Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,SO2,2,4,3
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,NH3,3,10,5
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,OZONE,1,48,37
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,NO2,19,103,49
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,PM2.5,36,74,51
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,PM10,61,338,127
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,OZONE,15,127,113
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,CO,12,36,18
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,PM10,42,168,82
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,NO2,17,105,43
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,SO2,3,15,8
Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,NH3,6,15,11
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,PM2.5,18,291,113
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,PM10,66,425,174
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,SO2,1,20,11
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,PM2.5,29,247,78
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,PM10,52,345,120
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,CO,12,70,21
Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,SO2,4,30,9
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,PM2.5,23,213,72
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,PM10,45,225,107
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,NO2,33,165,86
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,SO2,7,104,32
Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,NO2,14,102,52
Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,NH3,8,16,12
Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,SO2,4,103,14
Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,OZONE,4,115,83
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,PM10,62,187,118
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,NO2,14,34,20
Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,NO2,5,8,7
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,PM2.5,72,399,177
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,SO2,4,44,15
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,CO,33,72,48
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,SO2,11,21,17
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,CO,38,110,54
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,NO2,19,44,27
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,NH3,1,3,2
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,OZONE,17,30,18
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,OZONE,1,37,23
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,CO,11,12,12
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,PM10,59,187,98
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,NH3,4,13,7
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,CO,2,20,9
Assam,Guwahati,"IITG, Guwahati - PCBA",,26.2028636,91.70046436,OZONE,2,50,25
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,PM2.5,3,362,216
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,NO2,17,23,19
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,SO2,9,16,13
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,SO2,5,42,23
Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",,11.654054,92.734055,CO,21,72,23
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,PM2.5,22,43,34
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,PM10,33,68,52
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,CO,3,124,21
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",,14.675886,77.593027,NH3,6,12,7
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",,26.071318,91.87488,CO,28,60,49
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",,26.071318,91.87488,OZONE,15,52,35
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,PM10,48,62,51
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,SO2,3,10,7
