country,state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",,24.2613009,80.7231783,CO,20,34,23
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,NO2,23,221,89
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,OZONE,28,38,31
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,NH3,3,7,4
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,OZONE,46,188,167
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",,23.331731,75.045981,SO2,15,20,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",,23.163174,79.973061,NH3,1,2,2
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,NH3,2,10,3
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,OZONE,5,79,57
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,NH3,2,4,3
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,CO,24,80,31
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,NH3,1,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,PM10,43,84,60
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,NO2,7,8,8
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,NO2,14,18,16
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,PM2.5,17,46,34
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,NO2,5,21,11
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,CO,24,34,30
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,PM2.5,18,36,27
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,NO2,89,139,116
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,SO2,4,7,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,OZONE,26,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,SO2,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,OZONE,32,37,36
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",,22.9682591,76.064118,NH3,5,9,7
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,PM10,59,185,101
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",,22.76726,75.8871,SO2,27,30,28
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,CO,16,107,22
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,NO2,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",,19.065931,72.862131,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",,19.23241,72.86895,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",,19.2243333,72.8658113,PM2.5,40,54,47
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",,19.2243333,72.8658113,NH3,1,8,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",,19.2243333,72.8658113,CO,6,32,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,PM2.5,39,97,64
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,PM10,53,98,72
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,OZONE,2,94,75
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",,20.918946,74.776388,CO,10,108,16
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,PM10,59,108,76
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,SO2,1,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,OZONE,30,86,68
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",,19.25292,73.142019,PM2.5,60,118,85
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",,19.192056,72.9585188,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",,19.192056,72.9585188,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",,19.10078,72.87462,NO2,27,42,32
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,PM10,43,168,70
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,NO2,22,78,42
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,OZONE,4,58,45
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",,19.2058,72.8682,PM2.5,81,92,85
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,NO2,7,101,26
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,PM2.5,37,318,123
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,PM10,74,403,164
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,NO2,6,130,49
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,PM10,29,118,67
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,CO,23,108,36
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,PM2.5,35,98,60
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,OZONE,4,97,75
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",,20.9402359,77.7895248,NO2,9,28,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",,20.939198,77.765701,OZONE,33,107,92
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,PM10,57,121,93
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,CO,22,28,27
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,NO2,12,106,36
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,NO2,11,34,16
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,PM10,65,207,118
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,SO2,1,4,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,PM2.5,61,173,108
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,PM2.5,52,84,61
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,PM10,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,PM2.5,80,245,115
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,SO2,13,25,18
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",,19.8389439,75.244448,OZONE,63,157,127
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,PM10,65,195,111
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,NH3,2,9,5
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,PM10,93,150,119
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,NO2,24,122,51
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,CO,4,105,28
India,Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,PM10,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",,18.501793,73.927532,CO,33,85,74
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",,18.501793,73.927532,OZONE,2,94,80
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,PM10,65,135,97
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,OZONE,1,69,52
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",,19.000083,72.813993,NO2,20,74,35
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,SO2,27,28,28
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,NH3,3,4,4
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,PM2.5,66,81,71
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,OZONE,61,82,68
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,PM10,72,119,94
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,OZONE,8,91,68
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",,19.000084,72.85673,PM2.5,16,87,49
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,NO2,15,54,28
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",,20.0073285,73.7762427,NO2,8,42,20
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,NO2,3,48,15
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,PM10,96,408,162
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,PM2.5,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,SO2,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,CO,32,129,59
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,CO,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",,18.530085,73.849598,PM10,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",,18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",,18.547056,73.826908,OZONE,99,138,123
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,CO,17,31,22
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,CO,7,16,10
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,SO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,OZONE,31,67,57
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,SO2,NA,NA,NA
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",,17.65439,75.90649,PM2.5,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,PM2.5,47,307,93
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,NO2,1,146,26
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,CO,13,107,32
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,NO2,22,110,49
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,NH3,3,13,5
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,SO2,13,63,43
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,OZONE,2,19,11
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,PM10,46,79,65
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,NO2,7,40,20
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,NH3,5,7,6
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,SO2,18,36,28
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,OZONE,12,88,69
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,SO2,1,8,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,CO,38,84,49
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,NO2,12,44,25
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,CO,8,70,31
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,NH3,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,NO2,10,73,30
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,NH3,1,4,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,PM2.5,54,147,92
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,NH3,1,4,2
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,NO2,23,80,46
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,CO,19,82,32
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,PM2.5,58,135,86
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,PM10,70,127,98
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,CO,36,72,40
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",,31.0325454,76.5623046,SO2,4,8,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,NH3,6,8,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,SO2,8,10,9
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,CO,28,58,35
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,NO2,9,64,28
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,PM2.5,79,149,109
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,CO,18,28,20
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,SO2,57,60,59
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,OZONE,7,25,19
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,PM2.5,47,315,103
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,SO2,12,122,62
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,OZONE,8,85,58
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,SO2,34,39,36
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,CO,10,72,35
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,OZONE,12,53,37
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,NO2,25,30,28
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,PM2.5,34,147,63
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,PM2.5,8,316,57
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,NH3,3,6,4
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,CO,20,136,48
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,NO2,3,89,16
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,PM2.5,87,169,99
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,NO2,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,SO2,10,23,20
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,CO,2,127,81
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,PM2.5,54,224,74
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,PM10,40,269,85
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,SO2,2,22,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,CO,1,72,16
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,NO2,6,114,48
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,NH3,6,8,6
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,CO,4,112,89
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,OZONE,12,73,48
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,PM2.5,25,184,54
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,PM2.5,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,OZONE,1,180,158
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,NH3,3,8,6
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,NO2,34,123,71
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,SO2,14,38,25
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,OZONE,5,131,97
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,NH3,NA,NA,NA
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,OZONE,12,49,44
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,NH3,1,4,3
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,PM2.5,18,280,111
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,PM10,58,161,104
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,SO2,2,51,10
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,PM2.5,47,180,91
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,SO2,10,27,16
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,CO,6,42,12
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,PM2.5,16,247,87
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,OZONE,18,196,133
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,PM2.5,19,97,47
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,PM10,60,163,98
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,OZONE,5,114,101
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,OZONE,9,161,135
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,PM2.5,30,277,110
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,CO,16,109,29
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,NH3,1,1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,OZONE,2,143,115
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,PM10,101,456,178
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,SO2,12,17,14
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,CO,18,29,21
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,OZONE,40,83,61
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,PM10,42,242,130
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,NH3,9,16,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,NO2,26,29,28
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",,11.654054,92.734055,SO2,4,34,21
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,NO2,4,13,8
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,OZONE,11,71,55
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",,14.675886,77.593027,PM2.5,26,254,63
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",,14.675886,77.593027,OZONE,4,52,37
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,PM2.5,38,137,77
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,PM10,35,105,68
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,NH3,3,5,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,OZONE,6,104,70
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",,24.7955,84.9994,SO2,12,15,14
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,SO2,16,18,17
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,CO,4,146,23
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,PM10,39,79,60
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,NH3,3,4,3
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,NO2,8,14,10
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,OZONE,19,47,32
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,CO,9,94,38
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,OZONE,4,172,117
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,SO2,3,38,17
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,CO,19,32,24
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,OZONE,4,32,23
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,NH3,4,6,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,NO2,13,17,15
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",,16.554731,80.64911,OZONE,15,53,46
